247;6;"CONSÓRCIO MENDES JÚNIOR TRADING ENGENHARIA S.A – VIA ENGENHARIA S.A";"12141508000199";FALSE;
248;6;"CONSÓRCIO BOULEVARD V";"14346346000150";FALSE;
249;6;"Chroma Construções Ltda.";"33851312000168";FALSE;
250;2;"Companhia Docas da Bahia - CODEBA";"14372148000161";FALSE;
251;6;"TECTRAN – TÉCNICOS EM TRANSPORTES LTDA";"38659280000117";FALSE;
252;6;"CONSÓRCIO BELLOACESSO (ATA SERVICE COMERCIO E SERVIÇO LTDA E WTR EMPRESA DE TRANSFORMAÇÃO DE METAIS - MECANICOS LTDA)";"14759647000106";FALSE;
253;6;"CONSÓRCIO TRATENGE E CETENCO";"15005878000197";FALSE;
254;6;"Paulista Praia Hotel S.A.";"00338915000101";FALSE;
255;6;"CONSÓRCIO BRT-CM ( Tecnotran Engenheiros Consultores Ltda - Oficina Engenheiro Consultores Associados Ltda)";"12090636000150";FALSE;
256;4;"Empresa de Transportes e Trânsito de Belo Horizonte S/A – BHTRANS";"41657081000184";FALSE;
257;6;"CONSÓRCIO CONSTRAN/CONVAP-BRT";"14159863000110";FALSE;
258;6;"RMG ENGENHARIA SC LTDA";"38738381000183";FALSE;
259;6;"Santuário Nacional de Nossa Senhora da Conceição Aparecida";"02825033000104";FALSE;
260;6;"CONSÓRCIO CONSTRAN/UTC - STATION";"14926540000105";FALSE;
261;6;"GW Botafogo Administração Hoteleira Ltda";"11362764000143";FALSE;
262;6;"Companhia Industrial de Grandes Hotéis";"33198706000169";FALSE;
263;6;"Vitrine Empreendimentos Ltda.";"06033835000124";FALSE;
264;6;"Aymatec Incorporações Ltda.";"10604888000125";FALSE;
265;6;"GB Copacabana Administração Hoteleira Ltda";"11268508000191";FALSE;
266;6;"CONSÓRCIO CGP - LOGIT";"12941574000143";FALSE;
267;6;"ARTELESTE CONSTRUÇÕES LTDA";"75911438000120";FALSE;
268;6;"PELTIER COMERCIO E INDUSTRIA LTDA";"62743539000198";FALSE;
269;6;"VISUAL SISTEMAS ELETRÔNICOS";"23921349000161";FALSE;
270;6;"CONECTEL CONSTRUÇÃO E CONEXÕES TELEFÔNICAS";"01631378000156";FALSE;
271;6;"LOGANN SOLUÇÕES EM TECNOLOGIA DE AUTOMAÇÃO E INFORMAÇÃO";"09362407000133";FALSE;
272;6;"CONSÓRCIO VELP-CABTEL";"13161549000100";FALSE;
273;6;"DIGICON S/A – CONTROLE ELETRÔNICO PARA MECÂNICA";"88020102000110";FALSE;
274;6;"TESC SISTEMAS DE CONTROLE LTDA";"06061515000188";FALSE;
275;6;"CONSTRUTORA MONTEBELENSE LTDA";"03064549000138";FALSE;
278;6;"Secretaria de Estado de Meio-Ambiente e Desenv. Sustentável - SEMAD";"05475103000121";FALSE;
282;6;"Victória Tassara Engenharia e Consultoria Ltda.";"65143315000133";FALSE;
283;6;"CONSÓRCIO CONSTRAN-CONVAP";"14006564000146";FALSE;
285;6;"A & A - Arte Arquitetura Isabel Caminha Ltda.";"03226240000105";FALSE;
286;6;"Construtora Marquise S/A";"07950702000185";FALSE;
287;6;"ENGESOLO ENGENHARIA LTDA";"17376138000192";FALSE;
288;6;"CONSTRUTORA ATERPA S/A";"61069050000110";FALSE;
298;6;"DMDL Montagens de Stands Ltda.";"05332851000155";FALSE;
300;6;"CONSÓRCIO TECNOTRAN-OFICINA";"11445963000115";FALSE;
301;6;"CONSOL ENGENHEIROS CONSULTORES";"17210063000175";FALSE;
302;6;"CONSÓRCIO INTEGRAÇÃO (CONSTRUTORA COWAN & DELTA CONSTRUÇÕES)";"13510928000168";FALSE;
303;6;"CONSTRUTORA COWAN S.A.";"68528017000150";FALSE;
306;6;"Globo Engenharia Ltda";"02210717000193";FALSE;
307;6;"Beck de Souza Engenharia Ltda";"91806844000180";FALSE;
309;6;"INCORP CONSULTORIA E ASSESSORIA LTDA";"91807974000137";FALSE;
310;6;"Engemin - Engenharia e Geologia Ltda.";"80257389000194";FALSE;
311;6;"EMPO - Empresa Curitibana de Saneamento e Construção Civil Ltda.";"76024876000130";FALSE;
314;6;"ATRATIVA ENGENHARIA LTDA";"05073316000127";FALSE;
315;6;"AGRIMAT ENGENHARIA INDÚSTRIA E COMÉRCIO LTDA";"03118726000111";FALSE;
316;6;"SECRETARIA DE ESTADO DE TRANSPORTE E PAVIMENTAÇÃO URBANA";"04603701000176";FALSE;
317;6;"Dalcon Engenharia Ltda";"77385110000143";FALSE;
318;6;"MWH BRASIL ENGENHARIA E PROJETOS LTDA";"01483360000154";FALSE;
319;6;"CONSÓRCIO VLT FORTALEZA (CONSBEM, PASSARELLI E ENGEXATA)";"15164281000195";FALSE;
320;6;"Companhia Cearense de Transportes Metropolitanos LTDA";"02003575000193";FALSE;
321;3;"Secretaria da Infraestrutura - SEINFRA";"03503868000100";FALSE;
322;6;"Consórcio Encalso – Engevix  - Kallas";"553337690001-13, 001035820001-31,  525378340001-34";FALSE;
323;6;"DELTA CONSTRUÇÕES S/A";"10788628000157";FALSE;
324;6;"Ecoplan Engenharia Ltda.";"92930643000152";FALSE;
325;6;"VERTRAN GERENCIAMENTO E CONTROLE DE TRÁFEGO LTDA";"69380715000113";FALSE;
327;2;"SESGE/Min. Justiça";"00394494014943";FALSE;
328;2;"Anatel";"02030715000112";FALSE;
329;2;"Telebras";"00336701000104";FALSE;
330;6;"THYSSENKRUPP ELEVADORES S/A";"90347840000460";FALSE;
331;6;"REMASTER TECNOLOGIA LTDA";"01801658000165";FALSE;
332;6;"CEMBRA ENGENHARIA LTDA";"81043168000186";FALSE;
333;6;"ATTO INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS DE SEGURANÇA LTDA";"05449303000100";FALSE;
334;6;"RODOSERV ENGENHARIA LTDA";"01935556000132";FALSE;
335;6;"DEMATIC SISTEMAS E EQUIPAMENTOS DE MOVIMENTAÇÃO DE MATERIAIS LTDA";"07764795000153";FALSE;
336;6;"ELEVADORES VILLARTA LTDA";"54222401000115";FALSE;
337;6;"PAULO OCTÁVIO INVESTIMENTOS IMOBILIÁRIOS LTDA";"00475251000122";FALSE;
338;6;"VS TELECOM LTDA";"03259319000124";FALSE;
339;6;"FERNANDES & TERRUGI CONSULTORES ASSOCIADOS LTDA";"02472731000165";FALSE;
340;6;"NEWWAY COMÉRCIO E INDÚSTRIA LTDA";"01672355000190";FALSE;
341;6;"CONSÓRCIO AMC - EPC";"14300976000194";FALSE;
342;6;"CR ALMEIDA S/A ENGENHARIA DE OBRAS - Empresa principal do CONSÓRCIO VLT CUIABÁ - VÁRZEA GRANDE";"33059908000120";FALSE;
343;6;"UFC ENGENHARIA LTDA";"32690778000166";FALSE;
344;6;"SP GRAPHOS ARQUITETURA E CONSTRUÇÕES LTDA";"01627548000129";FALSE;
345;6;"PALETA PINTURA E PROPAGANDA LTDA";"83169177000143";FALSE;
347;6;"CVF ENGENHARIA E COMÉRCIO LTDA";"04439826000102";FALSE;
348;6;"FORMESPAÇO MÓVEIS E INSTALAÇÕES LTDA";"20549945000174";FALSE;
349;6;"LAGHI ENGENHARIA LTDA";"01057727000178";FALSE;
350;6;"CONSTRUTORA NM LTDA";"74190620000177";FALSE;
351;6;"GEOPRESS SONDAGENS E SERVIÇOS LTDA";"09040329000150";FALSE;
352;2;"Companhia Docas do Estado de São Paulo - CODESP";"44837524000107";FALSE;
353;6;"EXE - ENGENHARIA LTDA";"03578854000148";FALSE;
354;6;"SERVENG CIVILSAN S A EMPRESAS ASSOCIADAS DE ENGENHARIA";"48540421000131";FALSE;
355;6;"CONSÓRCIO ARENA MANAUS - VETEC-AEROSERVICE";"52635422000137";FALSE;
356;6;"CONSÓRCIO PROJETEC-MAIA MELO (PROJETEC PROJETOS TÉCNICOS E MAIA MELO ENGENHARIA)";"12285441000166";FALSE;
357;6;"MENDES JUNIOR TRADING E ENGENHARIA S. A.";"19394808000129";FALSE;
358;6;"EMSA EMPRESA SUL AMERICANA DE MONTAGENS S A";"17393547000105";FALSE;
359;6;"CONSTRUTORA QUEIROZ GALVÃO S.A";"33412792016679";FALSE;
360;6;"JAG EMPREENDIMENTOS LTDA";"08878019000147";FALSE;
361;2;"Departamento de Polícia Federal  DPF";"00394494001450";FALSE;
362;2;"Agência Brasileira de Inteligência – ABIN";"01175497000141";FALSE;
363;2;"Departamento de Polícia Rodoviária Federal  DPRF";"00394494010441";FALSE;
364;3;"Polícia Militar do Estado do Amazonas  PMAM";"6365629200135";FALSE;
365;3;"Polícia Militar do Estado da Bahia  PMBA";"13937149000224";FALSE;
366;3;"Polícia Militar do Estado do Ceará – PMCE";"01790944000172";FALSE;
367;5;"Polícia Militar do Distrito Federal  PMDF";"00394718000371";FALSE;
368;3;"Polícia Militar do Estado de Mato Grosso";"24672842000158";FALSE;
369;3;"Polícia Militar do Estado de Minas Gerais";"16695025000197";FALSE;
370;3;"Polícia Militar do Estado de Pernambuco";"11433190000157";FALSE;
371;3;"Secretaria de Segurança Pública do Estado do Rio de Janeiro";"42498725000363";FALSE;
372;3;"Brigada Militar do Estado do Rio Grande do Sul";"89175541000164";FALSE;
373;3;"Polícia Civil do Estado do Amazonas";"03072388000124";FALSE;
374;3;"Bahia Secretaria da Segurança Pública";"13937149000143";FALSE;
375;3;"Polícia Civil do Estado do Ceará";"01869564000128";FALSE;
376;3;"Polícia Civil do Estado de Minas Gerais";"18715532000170";FALSE;
377;3;"Corpo de Bombeiros Militar do Estado do Amazonas";"02963980000153 ";FALSE;
378;3;"Corpo de Bombeiros Militar do Estado do Ceará";"35025022000190";FALSE;
379;3;"Corpo de Bombeiros Militar do Estado de Minas Gerais";"03389126000198";FALSE;
380;3;"Corpo de Bombeiros Militar do Estado de Pernambuco";"00358773000144";FALSE;
381;3;"Corpo de Bombeiros Militar do Estado do Rio de Janeiro";"42498725000444";FALSE;
382;3;"Secretaria de Segurança Pública do Estado do Paraná";"76416932000181";FALSE;
383;3;"Polícia Militar do Estado do Rio Grande do Norte";"04058766000188";FALSE;
385;5;"Polícia Civil do Distrito Federal";"37115482000135";FALSE;
387;3;"Polícia Civil do Estado de Pernambuco";"10572063000176";FALSE;
388;3;"Secretaria de Segurança Pública do Estado do Rio de Janeiro";"42498725000100";FALSE;
389;3;"Polícia Civil do Estado do Rio Grande do Norte";"04238444000110";FALSE;
390;3;"Polícia Civil do Estado do Rio Grande do Sul";"87958593000146";FALSE;
391;5;"Corpo de Bombeiros Militar do Distrito Federal";"08977914000119";FALSE;
392;3;"Corpo de Bombeiros Militar do Estado de Mato Grosso";"00284077000130";FALSE;
393;3;"Corpo de Bombeiros Militar do Estado do Rio Grande do Norte";"04994771000100";FALSE;
394;6;"CONSÓRCIO TRANSCARIOCA BRT (DELTA CONSTRUÇÕES E ANDRADE GUTIERREZ)";"13306123000105";FALSE;
395;6;"CONSÓRCIO TRANSCARIOCA RIO (CONSTRUTORA OAS LTDA (LIDER)-CARIOCA CHRISTIANI NIELSEN ENGENHARIA S/A E CONTERN CONSTRUÇÃO E COMÉRCIO S/A)";"14500457000170";FALSE;
396;2;"Ministério do Esporte";"02961362000174";FALSE;
397;2;"Ministério das Cidades";"05465986000350";FALSE;
398;2;"Ministério do Turismo";"05457283000208";FALSE;
399;2;"Ministério da Saúde";"00530493000171";FALSE;
400;2;"Departamento Nacional de Infraestrutura de Transportes - DNIT";"04892707000100";FALSE;
401;2;"Secretaria Nacional de Aviação Civil - SAC";"13564476000105";FALSE;
402;6;"NGN TELECOM TECNOLOGIA LTDA";"07207722000160";FALSE;
403;6;"SIAL Construções Civis Ltda.";"80359771000109";FALSE;
404;6;"URBS - Urbanização de Curitiba S.A.";"75076836000179";FALSE;
405;3;"CPRH";"09945742000164";FALSE;
406;3;"Secretaria-Geral da Governadoria do Estado";"13235618000182";FALSE;
407;6;"Consórcio PETRA-CONVAP";"01758109000155";FALSE;
408;4;"Secretaria Executiva Regional VI";"01797492000150";FALSE;
409;6;"Consórcio EBEI-LBC LATINA";"10500017000161";FALSE;
410;6;"STCP ENGENHARIA DE PROJETOS LTDA";"81188542000131";FALSE;
411;2;"INFRAERO";"00352294006151";FALSE;
412;6;"CÓNSÓRCIO CBG-CPL-TB (CONSTRUTORA BRASÍLIA GUAÍBA LTDA.; CONSTRUTORA PELOTENSE LTDA. E TONIOLLO BUSNELLO S.A.)";"33192873000100";FALSE;
413;6;"VIA 11 Engenharia de Segurança Viária Ltda";"03427492000194";FALSE;
414;3;"Coordenação da Região Metropolitana de Curitiba";"07820337000194";FALSE;
415;6;"Sultepa Construções e Comércio Ltda";"90318338000189";FALSE;
416;6;"Consócio TBS";;TRUE;
418;6;"PLANEX S/A - CONSULTORIA DE PLANEJAMENTO E EXECUÇÃO";"17453978000101";FALSE;
419;6;"BHZ ARQUITETURA E GERENCIAMENTO LTDA";"73894982000186";FALSE;
420;6;"TOPGEO ENGENHARIA LTDA";"01208058000198";FALSE;
421;6;"ESCOAR ENGENHARIA LTDA.";"03240087000162";FALSE;
422;6;"LENC LABORATÓRIO DE ENGENHARIA E CONSULTORIA LTDA";"44239135000503";FALSE;
423;6;"ERG ENGENHARIA LTDA.";"00209792000109";FALSE;
424;6;"CONSOMINAS ENGENHARIA LTDA";"07080673000148";FALSE;
425;6;"TOPOCART -TOPOGRAFIA E ENGENHARIA S/C";"26994285000117";FALSE;
426;6;"ONOMA ENGENHARIA LTDA.";"02805481000138";FALSE;
427;6;"CONCREMAT ENGENHARIA E TECNOLOGIA S/A";"33146648000120";FALSE;
428;6;"PREMO CONSTRUÇÕES E EMPREENDIMENTOS S.A.";"17159658000143";FALSE;
429;6;"SETEPLA TECNOMETAL ENGENHARIA LTDA";"61683330000113";FALSE;
430;6;"COBRAPE CIA BRASILEIRA DE PROJETOS E EMPREENDIMENTOS";"58645219000128";FALSE;
431;6;"EPC ENGENHARIA PROJETO CONSULTORIA LTDA.";"16593410000123";FALSE;
432;6;"URBE CONSULTORIA E PROJETOS LTDA";"18776799000178";FALSE;
433;6;"CONTÉCNICA CONSULTORIA TÉCNICA LTDA.";"24699100000116";FALSE;
434;6;"HORIZONTES ARQUITETURA E URBANISMO LTDA";"08201319000197";FALSE;
435;6;"DIEFRA ENGENHARIA E CONSULTORIA LTDA.";"17579459000194";FALSE;
436;6;"ENCIBRA S/A ESTUDOS E PROJETOS DE ENGENHARIA";"33160102000123";FALSE;
437;6;"BEGGIATO E LEAL - B & L ESCRITÓRIO DE ARQUITETURA LTDA";"02031935000160";FALSE;
438;6;"MAGNA ENGENHARIA LTDA.";"33980905000124";FALSE;
439;6;"ENGEPONTE CONSTRUÇÕES LTDA";"05369365000101";FALSE;
440;6;"DARIO JARDIM ENGENHARIA E CONSTRUÇÃO LTDA";"25076373000177";FALSE;
441;6;"COMÉRCIO E INDÚSTRIA BRASILEIRA DE ESTRUTURAS PRÉ-MOLDADAS LTDA";"05778763000181";FALSE;
442;6;"VIA ÁPPIA PROJETOS E CONSTRUÇÕES LTDA";"07394648000139";FALSE;
443;6;"TRÊS IRMÃOS ENGENHARIA LTDA";"15046287000168";FALSE;
444;6;"STER ENGENHARIA LTDA";"33048240000115";FALSE;
445;6;"JM TERRAPLANAGEM E CONSTRUÇÕES LTDA";"24946352000100";FALSE;
446;6;"PAVISERVICE SERVIÇOS DE PAVIMENTAÇÃO LTDA";"01397753000145";FALSE;
447;6;"ÉTICA CONSTRUTORA LTDA";"26631473000180";FALSE;
448;6;"CONSTRAL CONSTRUTORA LTDA";"03583828000108";FALSE;
449;6;"BASE DUPLA SERVIÇOS E CONSTRUÇÕES CIVIL LTDA";"04568575000166";FALSE;
450;6;"CONSTRUTORA CENTRAL DO BRASIL S/A";"02156313000169";FALSE;
451;6;"CONSTRUTORA RIO TOCANTINS LTDA";"04201540000194";FALSE;
452;6;"ENPA – ENGENHARIA E PARCERIA LTDA";"00818517000192";FALSE;
453;6;"GAE CONSTRUÇÃO E COMÉRCIO LTDA";"02083764000113";FALSE;
454;6;"TRIMEC – CONSTRUÇÕES E TERRAPLENAGEM LTDA";"02470900000128";FALSE;
456;6;"CAVALCA CONSTRUÇÕES E MINERAÇÃO LTDA";"79201539000169";FALSE;
457;6;"CONSTRUTORA AFFONSECA INTERNACIONAL LTDA";"30895544000120";FALSE;
458;6;"GEOSERV – SERVIÇOS DE GEOTECNIA E CONSTRUÇÃO LTDA";"02904092000160";FALSE;
459;6;"IVANO ABDO CONSTRUÇÕES E INCORPORAÇÕES LTDA";"77994887000105";FALSE;
460;6;"AGRIMAT ENGENHARIA E EMPREENDIMENTOS LTDA";"07095509000104";FALSE;
462;6;"INDAL DO BRASIL LTDA";"01857221000143";FALSE;
463;6;"DIEDRO CONSTRUÇÕES E SERVIÇOS LTDA";"00817206000109";FALSE;
464;6;"ABRIL CONSTRUÇÕES E SERVIÇOS LTDA.";"42875401000135";FALSE;
465;6;"CONSTRUTORA CELI LTDA";"13031257000152";FALSE;
466;6;"CONSTRUTORA BARBOSA MELLO SA";"17185789000161";FALSE;
467;6;"ANDRADE VALLADARES ENGENHARIA E CONSTRUÇÃO LTDA";"17304221000156";FALSE;
468;6;"EMCCAMP RESIDENCIAL S.A.";"19403252000190";FALSE;
469;6;"TAMASA ENGENHARIA S/A.";"18823724000109";FALSE;
470;6;"ARAGUAIA ENGENHARIA LTDA";"19465574000163";FALSE;
471;6;"INTEGRAL ENGENHARIA LTDA";"16629693000116";FALSE;
472;6;"CONSTRUTORA PIACENTINI LTDA";"76307024000150";FALSE;
473;6;"PAULITEC CONSTRUÇÕES LTDA";"49437809000174";FALSE;
474;6;"GALVÃO ENGENHARIA S/A";"01340937000179";FALSE;
475;6;"CONSTRUCAP CCPS ENGENHARIA E COMÉRCIO SA";"61584223000138";FALSE;
477;6;"COMIM CONSTRUTORA LTDA";"16587834000185";FALSE;
478;6;"PREFISAN LTDA.";"01127225000176";FALSE;
479;6;"HAP ENGENHARIA LTDA";"38664140000137";FALSE;
480;6;"FIDENS ENGENHARIA S/A.";"05468184000132";FALSE;
481;3;"Secretaria Extraordinária da Copa do Mundo Fifa 2014";"03507415003240";FALSE;
482;6;"SUSTENTECH Desenvolvimento Sustentável Ltda.";"09438499000198";FALSE;
483;6;"SONDOTÉCNICA ENGENHARIA DE SOLOS S.A.";"33386210000119";FALSE;
484;6;"Azevedo e Travassos S/A";"61351532000169";FALSE;
485;6;"Castelar Engenharia";"02955426000124";FALSE;
486;6;"Cetenco Engenharia S/A";"61550497000106";FALSE;
487;6;"Compasa do Brasil Distribuidora de Derivados de Petróle Ltda.";"01382022000126";FALSE;
488;6;"CASTILHO ENGENHARIA E EMPREENDIMENTOS S/A";"92779530000125";FALSE;
489;6;"CONSTRANS S/A";"61156568000190";FALSE;
490;6;"CONTREL CONSTRUÇÕES LTDA";"78366275000130";FALSE;
491;6;"CONSTRUBASE ENGENHARIA LTDA";"62745838000146";FALSE;
492;6;"CONSTRUÇÕES ENGENHARIA E PAVIMENTAÇÃO - ENPAVI LTDA";"60862331000162";FALSE;
493;6;"CONSTRUTORA A GASPAR S/A";"08323347000178";FALSE;
494;6;"CONSTRUTORA ESTRUTURAL LTDA";"15154385000140";FALSE;
495;6;"Construtora Gomes Lourenço Ltda";"61069050000110";FALSE;
496;6;"CONSTRUTORA FERREIRA GUEDES S/A";"61099826000144";FALSE;
497;6;"CONSTRUTORA PASSARELLI LTDA.";"60625829000101";FALSE;
498;6;"CONSTRUTORA TRIUNFO S/A";"77955532000107";FALSE;
499;6;"DE AMORIM CONSTRUTORA DE OBRAS LTDA";"77577419000135";FALSE;
500;6;"DM CONSTRUTORA DE OBRAS LTDA";"76483726000194";FALSE;
501;6;"EIT ENGENHARIA S/A";"13300818000171";FALSE;
502;6;"ENGEFORM CONSTRUÇÕES E COMÉRCIO LTDA";"48246920000110";FALSE;
503;6;"EQUIPAV ENGENHARIA LTDA";"09191464000105";FALSE;
504;6;"HELENO E FONSECA CONSTRUTÉCNICA S/A";"61573184000173";FALSE;
505;6;"LEÃO ENGENHARIA S/A";"04810550000127";FALSE;
506;6;"PAVOTEC PAVIMENTAÇÃO E TERRAPLANAGEM LTDA";"27394840000132";FALSE;
507;6;"PEDREIRA RIO QUATI LTDA";"82658253000111";FALSE;
508;6;"SOTIL LTDA";"76541945000182";FALSE;
510;6;"SULCATARINENSE CONSTRUÇÃO LTDA";"76614254000161";FALSE;
511;6;"THALES DE CASTILHO MACHADO";"03024096965";FALSE;
512;6;"THALES DE CASTILHO MACHADO";"03024096000165";FALSE;
513;6;"TUCUMANN ENGENHARIA LTDA";"81750697000110";FALSE;
514;6;"VENTURI E ZEN LTDA";"04955887000122";FALSE;
515;6;"VIA VENETO CONSTRUTORA DE OBRAS LTDA";"02911627000120";FALSE;
516;6;"VIAPLAN ENGENHARIA LTDA";"80024557000100";FALSE;
517;6;"Construtora Norberto Odebrecht S/A";"15102288029911";FALSE;
518;6;"VEGA ENGENHARIA E CONSULTORIA LTDA";"77728343000100";FALSE;
519;6;"UNITE CONSULTORIA ENGENHARIA E EMP. LTDA";"01584022000109";FALSE;
520;6;"ENPLAN ENGENHARIA E PROJETOS S/A LTDA";"01787817000114";FALSE;
521;6;"UNIDEC ENGENHARIA LTDA";"81480956000130";FALSE;
522;6;"L.A. FALCÃO BAUER CENTRO TECNOLÓGICO DE CONTROLE DA QUALIDADE LTDA";"53020152000112";FALSE;
523;6;"TOUR&PESCA EMPREENDIMENTOS TURISTICOS LTDA";"06208038000130";FALSE;
524;6;"S. TEIG PARTICIPAÇÕES LTDA";"81666299000110";FALSE;
525;6;"TEC VIA CONSTRUTORA DE OBRAS";"07733757000133";FALSE;
526;6;"MARC CONSTRUTORA DE OBRAS LTDA";"78166287000111";FALSE;
527;6;"MAVILLIS CONSTRUÇÕES LTDA";"77791200000134";FALSE;
528;6;"JMS SERVIÇOS DE TRANSITO LTDA";"07578279000134";FALSE;
529;6;"TECNOPARK SOLUÇÕES LTDA";"10646270000128";FALSE;
530;6;"TRIX ENGENHARIA CIVIL LTDA";"77620631000138";FALSE;
531;6;"DATAPRON EQUIPAMENTOS E SERVIÇOS";"80590045000100";FALSE;
532;6;"PUMATRONIX EQUIPAMENTOS ELETRONICOS LTDA";"08823013000172";FALSE;
533;6;"TESB - TELEFONICA ENGENHARIA DE SEGURANÇA";"03441668000162";FALSE;
534;6;"DOTFLEXIT SOLUTIONS";"04048213000144";FALSE;
